day,count,day
2016-08-15 00:00:00+00:00,843,2016-08-15 00:00:00+00:00
2016-08-16 00:00:00+00:00,816,2016-08-16 00:00:00+00:00
2016-08-17 00:00:00+00:00,862,2016-08-17 00:00:00+00:00
2016-08-18 00:00:00+00:00,767,2016-08-18 00:00:00+00:00
2016-08-19 00:00:00+00:00,793,2016-08-19 00:00:00+00:00
2016-08-20 00:00:00+00:00,844,2016-08-20 00:00:00+00:00
2016-08-21 00:00:00+00:00,786,2016-08-21 00:00:00+00:00
2016-08-22 00:00:00+00:00,728,2016-08-22 00:00:00+00:00
2016-08-23 00:00:00+00:00,752,2016-08-23 00:00:00+00:00
2016-08-24 00:00:00+00:00,823,2016-08-24 00:00:00+00:00
2016-08-25 00:00:00+00:00,771,2016-08-25 00:00:00+00:00
2016-08-26 00:00:00+00:00,803,2016-08-26 00:00:00+00:00
2016-08-27 00:00:00+00:00,819,2016-08-27 00:00:00+00:00
2016-08-28 00:00:00+00:00,805,2016-08-28 00:00:00+00:00
2016-08-29 00:00:00+00:00,884,2016-08-29 00:00:00+00:00
2016-08-30 00:00:00+00:00,755,2016-08-30 00:00:00+00:00
2016-08-31 00:00:00+00:00,779,2016-08-31 00:00:00+00:00
2016-09-01 00:00:00+00:00,1034,2016-09-01 00:00:00+00:00
2016-09-02 00:00:00+00:00,799,2016-09-02 00:00:00+00:00
2016-09-03 00:00:00+00:00,830,2016-09-03 00:00:00+00:00
2016-09-04 00:00:00+00:00,779,2016-09-04 00:00:00+00:00
2016-09-05 00:00:00+00:00,822,2016-09-05 00:00:00+00:00
2016-09-06 00:00:00+00:00,761,2016-09-06 00:00:00+00:00
2016-09-07 00:00:00+00:00,723,2016-09-07 00:00:00+00:00
2016-09-08 00:00:00+00:00,795,2016-09-08 00:00:00+00:00
2016-09-09 00:00:00+00:00,818,2016-09-09 00:00:00+00:00
2016-09-10 00:00:00+00:00,767,2016-09-10 00:00:00+00:00
2016-09-11 00:00:00+00:00,758,2016-09-11 00:00:00+00:00
2016-09-12 00:00:00+00:00,793,2016-09-12 00:00:00+00:00
2016-09-13 00:00:00+00:00,786,2016-09-13 00:00:00+00:00
2016-09-14 00:00:00+00:00,820,2016-09-14 00:00:00+00:00
2016-09-15 00:00:00+00:00,823,2016-09-15 00:00:00+00:00
2016-09-16 00:00:00+00:00,807,2016-09-16 00:00:00+00:00
2016-09-17 00:00:00+00:00,834,2016-09-17 00:00:00+00:00
2016-09-18 00:00:00+00:00,781,2016-09-18 00:00:00+00:00
2016-09-19 00:00:00+00:00,712,2016-09-19 00:00:00+00:00
2016-09-20 00:00:00+00:00,792,2016-09-20 00:00:00+00:00
2016-09-21 00:00:00+00:00,731,2016-09-21 00:00:00+00:00
2016-09-22 00:00:00+00:00,831,2016-09-22 00:00:00+00:00
2016-09-23 00:00:00+00:00,844,2016-09-23 00:00:00+00:00
2016-09-24 00:00:00+00:00,833,2016-09-24 00:00:00+00:00
2016-09-25 00:00:00+00:00,809,2016-09-25 00:00:00+00:00
2016-09-26 00:00:00+00:00,764,2016-09-26 00:00:00+00:00
2016-09-27 00:00:00+00:00,735,2016-09-27 00:00:00+00:00
2016-09-28 00:00:00+00:00,634,2016-09-28 00:00:00+00:00
2016-09-29 00:00:00+00:00,702,2016-09-29 00:00:00+00:00
2016-09-30 00:00:00+00:00,772,2016-09-30 00:00:00+00:00
2016-10-01 00:00:00+00:00,861,2016-10-01 00:00:00+00:00
2016-10-02 00:00:00+00:00,707,2016-10-02 00:00:00+00:00
2016-10-03 00:00:00+00:00,772,2016-10-03 00:00:00+00:00
2016-10-04 00:00:00+00:00,743,2016-10-04 00:00:00+00:00
2016-10-05 00:00:00+00:00,805,2016-10-05 00:00:00+00:00
2016-10-06 00:00:00+00:00,754,2016-10-06 00:00:00+00:00
2016-10-07 00:00:00+00:00,863,2016-10-07 00:00:00+00:00
2016-10-08 00:00:00+00:00,715,2016-10-08 00:00:00+00:00
2016-10-09 00:00:00+00:00,682,2016-10-09 00:00:00+00:00
2016-10-10 00:00:00+00:00,723,2016-10-10 00:00:00+00:00
2016-10-11 00:00:00+00:00,697,2016-10-11 00:00:00+00:00
2016-10-12 00:00:00+00:00,746,2016-10-12 00:00:00+00:00
2016-10-13 00:00:00+00:00,693,2016-10-13 00:00:00+00:00
2016-10-14 00:00:00+00:00,821,2016-10-14 00:00:00+00:00
2016-10-15 00:00:00+00:00,823,2016-10-15 00:00:00+00:00
2016-10-16 00:00:00+00:00,790,2016-10-16 00:00:00+00:00
2016-10-17 00:00:00+00:00,817,2016-10-17 00:00:00+00:00
2016-10-18 00:00:00+00:00,774,2016-10-18 00:00:00+00:00
2016-10-19 00:00:00+00:00,712,2016-10-19 00:00:00+00:00
2016-10-20 00:00:00+00:00,717,2016-10-20 00:00:00+00:00
2016-10-21 00:00:00+00:00,760,2016-10-21 00:00:00+00:00
2016-10-22 00:00:00+00:00,773,2016-10-22 00:00:00+00:00
2016-10-23 00:00:00+00:00,785,2016-10-23 00:00:00+00:00
2016-10-24 00:00:00+00:00,769,2016-10-24 00:00:00+00:00
2016-10-25 00:00:00+00:00,736,2016-10-25 00:00:00+00:00
2016-10-26 00:00:00+00:00,698,2016-10-26 00:00:00+00:00
2016-10-27 00:00:00+00:00,730,2016-10-27 00:00:00+00:00
2016-10-28 00:00:00+00:00,802,2016-10-28 00:00:00+00:00
2016-10-29 00:00:00+00:00,831,2016-10-29 00:00:00+00:00
2016-10-30 00:00:00+00:00,786,2016-10-30 00:00:00+00:00
2016-10-31 00:00:00+00:00,867,2016-10-31 00:00:00+00:00
2016-11-01 00:00:00+00:00,910,2016-11-01 00:00:00+00:00
2016-11-02 00:00:00+00:00,749,2016-11-02 00:00:00+00:00
2016-11-03 00:00:00+00:00,783,2016-11-03 00:00:00+00:00
2016-11-04 00:00:00+00:00,783,2016-11-04 00:00:00+00:00
2016-11-05 00:00:00+00:00,821,2016-11-05 00:00:00+00:00
2016-11-06 00:00:00+00:00,753,2016-11-06 00:00:00+00:00
2016-11-07 00:00:00+00:00,738,2016-11-07 00:00:00+00:00
2016-11-08 00:00:00+00:00,644,2016-11-08 00:00:00+00:00
2016-11-09 00:00:00+00:00,680,2016-11-09 00:00:00+00:00
2016-11-10 00:00:00+00:00,723,2016-11-10 00:00:00+00:00
2016-11-11 00:00:00+00:00,797,2016-11-11 00:00:00+00:00
2016-11-12 00:00:00+00:00,781,2016-11-12 00:00:00+00:00
2016-11-13 00:00:00+00:00,660,2016-11-13 00:00:00+00:00
2016-11-14 00:00:00+00:00,670,2016-11-14 00:00:00+00:00
2016-11-15 00:00:00+00:00,712,2016-11-15 00:00:00+00:00
2016-11-16 00:00:00+00:00,770,2016-11-16 00:00:00+00:00
2016-11-17 00:00:00+00:00,811,2016-11-17 00:00:00+00:00
2016-11-18 00:00:00+00:00,794,2016-11-18 00:00:00+00:00
2016-11-19 00:00:00+00:00,676,2016-11-19 00:00:00+00:00
2016-11-20 00:00:00+00:00,663,2016-11-20 00:00:00+00:00
2016-11-21 00:00:00+00:00,683,2016-11-21 00:00:00+00:00
2016-11-22 00:00:00+00:00,722,2016-11-22 00:00:00+00:00
2016-11-23 00:00:00+00:00,699,2016-11-23 00:00:00+00:00
2016-11-24 00:00:00+00:00,534,2016-11-24 00:00:00+00:00
2016-11-25 00:00:00+00:00,689,2016-11-25 00:00:00+00:00
2016-11-26 00:00:00+00:00,719,2016-11-26 00:00:00+00:00
2016-11-27 00:00:00+00:00,693,2016-11-27 00:00:00+00:00
2016-11-28 00:00:00+00:00,693,2016-11-28 00:00:00+00:00
2016-11-29 00:00:00+00:00,698,2016-11-29 00:00:00+00:00
2016-11-30 00:00:00+00:00,697,2016-11-30 00:00:00+00:00
2016-12-01 00:00:00+00:00,822,2016-12-01 00:00:00+00:00
2016-12-02 00:00:00+00:00,834,2016-12-02 00:00:00+00:00
2016-12-03 00:00:00+00:00,758,2016-12-03 00:00:00+00:00
2016-12-04 00:00:00+00:00,595,2016-12-04 00:00:00+00:00
2016-12-05 00:00:00+00:00,676,2016-12-05 00:00:00+00:00
2016-12-06 00:00:00+00:00,688,2016-12-06 00:00:00+00:00
2016-12-07 00:00:00+00:00,660,2016-12-07 00:00:00+00:00
2016-12-08 00:00:00+00:00,606,2016-12-08 00:00:00+00:00
2016-12-09 00:00:00+00:00,668,2016-12-09 00:00:00+00:00
2016-12-10 00:00:00+00:00,612,2016-12-10 00:00:00+00:00
2016-12-11 00:00:00+00:00,512,2016-12-11 00:00:00+00:00
2016-12-12 00:00:00+00:00,629,2016-12-12 00:00:00+00:00
2016-12-13 00:00:00+00:00,574,2016-12-13 00:00:00+00:00
2016-12-14 00:00:00+00:00,610,2016-12-14 00:00:00+00:00
2016-12-15 00:00:00+00:00,580,2016-12-15 00:00:00+00:00
2016-12-16 00:00:00+00:00,695,2016-12-16 00:00:00+00:00
2016-12-17 00:00:00+00:00,614,2016-12-17 00:00:00+00:00
2016-12-18 00:00:00+00:00,526,2016-12-18 00:00:00+00:00
2016-12-19 00:00:00+00:00,660,2016-12-19 00:00:00+00:00
2016-12-20 00:00:00+00:00,693,2016-12-20 00:00:00+00:00
2016-12-21 00:00:00+00:00,728,2016-12-21 00:00:00+00:00
2016-12-22 00:00:00+00:00,702,2016-12-22 00:00:00+00:00
2016-12-23 00:00:00+00:00,728,2016-12-23 00:00:00+00:00
2016-12-24 00:00:00+00:00,604,2016-12-24 00:00:00+00:00
2016-12-25 00:00:00+00:00,488,2016-12-25 00:00:00+00:00
2016-12-26 00:00:00+00:00,647,2016-12-26 00:00:00+00:00
2016-12-27 00:00:00+00:00,663,2016-12-27 00:00:00+00:00
2016-12-28 00:00:00+00:00,722,2016-12-28 00:00:00+00:00
2016-12-29 00:00:00+00:00,647,2016-12-29 00:00:00+00:00
2016-12-30 00:00:00+00:00,742,2016-12-30 00:00:00+00:00
2016-12-31 00:00:00+00:00,704,2016-12-31 00:00:00+00:00
2017-01-01 00:00:00+00:00,1204,2017-01-01 00:00:00+00:00
2017-01-02 00:00:00+00:00,613,2017-01-02 00:00:00+00:00
2017-01-03 00:00:00+00:00,717,2017-01-03 00:00:00+00:00
2017-01-04 00:00:00+00:00,612,2017-01-04 00:00:00+00:00
2017-01-05 00:00:00+00:00,610,2017-01-05 00:00:00+00:00
2017-01-06 00:00:00+00:00,601,2017-01-06 00:00:00+00:00
2017-01-07 00:00:00+00:00,618,2017-01-07 00:00:00+00:00
2017-01-08 00:00:00+00:00,591,2017-01-08 00:00:00+00:00
2017-01-09 00:00:00+00:00,713,2017-01-09 00:00:00+00:00
2017-01-10 00:00:00+00:00,705,2017-01-10 00:00:00+00:00
2017-01-11 00:00:00+00:00,662,2017-01-11 00:00:00+00:00
2017-01-12 00:00:00+00:00,644,2017-01-12 00:00:00+00:00
2017-01-13 00:00:00+00:00,799,2017-01-13 00:00:00+00:00
2017-01-14 00:00:00+00:00,685,2017-01-14 00:00:00+00:00
2017-01-15 00:00:00+00:00,656,2017-01-15 00:00:00+00:00
2017-01-16 00:00:00+00:00,652,2017-01-16 00:00:00+00:00
2017-01-17 00:00:00+00:00,705,2017-01-17 00:00:00+00:00
2017-01-18 00:00:00+00:00,707,2017-01-18 00:00:00+00:00
2017-01-19 00:00:00+00:00,738,2017-01-19 00:00:00+00:00
2017-01-20 00:00:00+00:00,783,2017-01-20 00:00:00+00:00
2017-01-21 00:00:00+00:00,786,2017-01-21 00:00:00+00:00
2017-01-22 00:00:00+00:00,742,2017-01-22 00:00:00+00:00
2017-01-23 00:00:00+00:00,789,2017-01-23 00:00:00+00:00
2017-01-24 00:00:00+00:00,736,2017-01-24 00:00:00+00:00
2017-01-25 00:00:00+00:00,748,2017-01-25 00:00:00+00:00
2017-01-26 00:00:00+00:00,674,2017-01-26 00:00:00+00:00
2017-01-27 00:00:00+00:00,784,2017-01-27 00:00:00+00:00
2017-01-28 00:00:00+00:00,733,2017-01-28 00:00:00+00:00
2017-01-29 00:00:00+00:00,634,2017-01-29 00:00:00+00:00
2017-01-30 00:00:00+00:00,756,2017-01-30 00:00:00+00:00
2017-01-31 00:00:00+00:00,734,2017-01-31 00:00:00+00:00
2017-02-01 00:00:00+00:00,847,2017-02-01 00:00:00+00:00
2017-02-02 00:00:00+00:00,670,2017-02-02 00:00:00+00:00
2017-02-03 00:00:00+00:00,668,2017-02-03 00:00:00+00:00
2017-02-04 00:00:00+00:00,638,2017-02-04 00:00:00+00:00
2017-02-05 00:00:00+00:00,695,2017-02-05 00:00:00+00:00
2017-02-06 00:00:00+00:00,762,2017-02-06 00:00:00+00:00
2017-02-07 00:00:00+00:00,692,2017-02-07 00:00:00+00:00
2017-02-08 00:00:00+00:00,666,2017-02-08 00:00:00+00:00
2017-02-09 00:00:00+00:00,668,2017-02-09 00:00:00+00:00
2017-02-10 00:00:00+00:00,745,2017-02-10 00:00:00+00:00
2017-02-11 00:00:00+00:00,704,2017-02-11 00:00:00+00:00
2017-02-12 00:00:00+00:00,678,2017-02-12 00:00:00+00:00
2017-02-13 00:00:00+00:00,718,2017-02-13 00:00:00+00:00
2017-02-14 00:00:00+00:00,713,2017-02-14 00:00:00+00:00
2017-02-15 00:00:00+00:00,673,2017-02-15 00:00:00+00:00
2017-02-16 00:00:00+00:00,671,2017-02-16 00:00:00+00:00
2017-02-17 00:00:00+00:00,830,2017-02-17 00:00:00+00:00
2017-02-18 00:00:00+00:00,747,2017-02-18 00:00:00+00:00
2017-02-19 00:00:00+00:00,674,2017-02-19 00:00:00+00:00
2017-02-20 00:00:00+00:00,710,2017-02-20 00:00:00+00:00
2017-02-21 00:00:00+00:00,678,2017-02-21 00:00:00+00:00
2017-02-22 00:00:00+00:00,703,2017-02-22 00:00:00+00:00
2017-02-23 00:00:00+00:00,655,2017-02-23 00:00:00+00:00
2017-02-24 00:00:00+00:00,660,2017-02-24 00:00:00+00:00
2017-02-25 00:00:00+00:00,599,2017-02-25 00:00:00+00:00
2017-02-26 00:00:00+00:00,576,2017-02-26 00:00:00+00:00
2017-02-27 00:00:00+00:00,633,2017-02-27 00:00:00+00:00
2017-02-28 00:00:00+00:00,631,2017-02-28 00:00:00+00:00
2017-03-01 00:00:00+00:00,741,2017-03-01 00:00:00+00:00
2017-03-02 00:00:00+00:00,628,2017-03-02 00:00:00+00:00
2017-03-03 00:00:00+00:00,673,2017-03-03 00:00:00+00:00
2017-03-04 00:00:00+00:00,633,2017-03-04 00:00:00+00:00
2017-03-05 00:00:00+00:00,662,2017-03-05 00:00:00+00:00
2017-03-06 00:00:00+00:00,683,2017-03-06 00:00:00+00:00
2017-03-07 00:00:00+00:00,682,2017-03-07 00:00:00+00:00
2017-03-08 00:00:00+00:00,667,2017-03-08 00:00:00+00:00
2017-03-09 00:00:00+00:00,676,2017-03-09 00:00:00+00:00
2017-03-10 00:00:00+00:00,666,2017-03-10 00:00:00+00:00
2017-03-11 00:00:00+00:00,659,2017-03-11 00:00:00+00:00
2017-03-12 00:00:00+00:00,553,2017-03-12 00:00:00+00:00
2017-03-13 00:00:00+00:00,541,2017-03-13 00:00:00+00:00
2017-03-14 00:00:00+00:00,474,2017-03-14 00:00:00+00:00
2017-03-15 00:00:00+00:00,606,2017-03-15 00:00:00+00:00
2017-03-16 00:00:00+00:00,668,2017-03-16 00:00:00+00:00
2017-03-17 00:00:00+00:00,709,2017-03-17 00:00:00+00:00
2017-03-18 00:00:00+00:00,674,2017-03-18 00:00:00+00:00
2017-03-19 00:00:00+00:00,605,2017-03-19 00:00:00+00:00
2017-03-20 00:00:00+00:00,695,2017-03-20 00:00:00+00:00
2017-03-21 00:00:00+00:00,650,2017-03-21 00:00:00+00:00
2017-03-22 00:00:00+00:00,647,2017-03-22 00:00:00+00:00
2017-03-23 00:00:00+00:00,666,2017-03-23 00:00:00+00:00
2017-03-24 00:00:00+00:00,779,2017-03-24 00:00:00+00:00
2017-03-25 00:00:00+00:00,695,2017-03-25 00:00:00+00:00
2017-03-26 00:00:00+00:00,702,2017-03-26 00:00:00+00:00
2017-03-27 00:00:00+00:00,722,2017-03-27 00:00:00+00:00
2017-03-28 00:00:00+00:00,673,2017-03-28 00:00:00+00:00
2017-03-29 00:00:00+00:00,669,2017-03-29 00:00:00+00:00
2017-03-30 00:00:00+00:00,691,2017-03-30 00:00:00+00:00
2017-03-31 00:00:00+00:00,777,2017-03-31 00:00:00+00:00
2017-04-01 00:00:00+00:00,830,2017-04-01 00:00:00+00:00
2017-04-02 00:00:00+00:00,690,2017-04-02 00:00:00+00:00
2017-04-03 00:00:00+00:00,696,2017-04-03 00:00:00+00:00
2017-04-04 00:00:00+00:00,712,2017-04-04 00:00:00+00:00
2017-04-05 00:00:00+00:00,633,2017-04-05 00:00:00+00:00
2017-04-06 00:00:00+00:00,668,2017-04-06 00:00:00+00:00
2017-04-07 00:00:00+00:00,704,2017-04-07 00:00:00+00:00
2017-04-08 00:00:00+00:00,696,2017-04-08 00:00:00+00:00
2017-04-09 00:00:00+00:00,761,2017-04-09 00:00:00+00:00
2017-04-10 00:00:00+00:00,683,2017-04-10 00:00:00+00:00
2017-04-11 00:00:00+00:00,703,2017-04-11 00:00:00+00:00
2017-04-12 00:00:00+00:00,726,2017-04-12 00:00:00+00:00
2017-04-13 00:00:00+00:00,665,2017-04-13 00:00:00+00:00
2017-04-14 00:00:00+00:00,773,2017-04-14 00:00:00+00:00
2017-04-15 00:00:00+00:00,817,2017-04-15 00:00:00+00:00
2017-04-16 00:00:00+00:00,687,2017-04-16 00:00:00+00:00
2017-04-17 00:00:00+00:00,752,2017-04-17 00:00:00+00:00
2017-04-18 00:00:00+00:00,735,2017-04-18 00:00:00+00:00
2017-04-19 00:00:00+00:00,758,2017-04-19 00:00:00+00:00
2017-04-20 00:00:00+00:00,713,2017-04-20 00:00:00+00:00
2017-04-21 00:00:00+00:00,815,2017-04-21 00:00:00+00:00
2017-04-22 00:00:00+00:00,701,2017-04-22 00:00:00+00:00
2017-04-23 00:00:00+00:00,703,2017-04-23 00:00:00+00:00
2017-04-24 00:00:00+00:00,736,2017-04-24 00:00:00+00:00
2017-04-25 00:00:00+00:00,757,2017-04-25 00:00:00+00:00
2017-04-26 00:00:00+00:00,758,2017-04-26 00:00:00+00:00
2017-04-27 00:00:00+00:00,716,2017-04-27 00:00:00+00:00
2017-04-28 00:00:00+00:00,832,2017-04-28 00:00:00+00:00
2017-04-29 00:00:00+00:00,616,2017-04-29 00:00:00+00:00
2017-04-30 00:00:00+00:00,656,2017-04-30 00:00:00+00:00
2017-05-01 00:00:00+00:00,862,2017-05-01 00:00:00+00:00
2017-05-02 00:00:00+00:00,689,2017-05-02 00:00:00+00:00
2017-05-03 00:00:00+00:00,739,2017-05-03 00:00:00+00:00
2017-05-04 00:00:00+00:00,741,2017-05-04 00:00:00+00:00
2017-05-05 00:00:00+00:00,798,2017-05-05 00:00:00+00:00
2017-05-06 00:00:00+00:00,713,2017-05-06 00:00:00+00:00
2017-05-07 00:00:00+00:00,629,2017-05-07 00:00:00+00:00
2017-05-08 00:00:00+00:00,705,2017-05-08 00:00:00+00:00
2017-05-09 00:00:00+00:00,707,2017-05-09 00:00:00+00:00
2017-05-10 00:00:00+00:00,663,2017-05-10 00:00:00+00:00
2017-05-11 00:00:00+00:00,735,2017-05-11 00:00:00+00:00
2017-05-12 00:00:00+00:00,849,2017-05-12 00:00:00+00:00
2017-05-13 00:00:00+00:00,724,2017-05-13 00:00:00+00:00
2017-05-14 00:00:00+00:00,712,2017-05-14 00:00:00+00:00
2017-05-15 00:00:00+00:00,871,2017-05-15 00:00:00+00:00
2017-05-16 00:00:00+00:00,747,2017-05-16 00:00:00+00:00
2017-05-17 00:00:00+00:00,834,2017-05-17 00:00:00+00:00
2017-05-18 00:00:00+00:00,775,2017-05-18 00:00:00+00:00
2017-05-19 00:00:00+00:00,776,2017-05-19 00:00:00+00:00
2017-05-20 00:00:00+00:00,664,2017-05-20 00:00:00+00:00
2017-05-21 00:00:00+00:00,791,2017-05-21 00:00:00+00:00
2017-05-22 00:00:00+00:00,795,2017-05-22 00:00:00+00:00
2017-05-23 00:00:00+00:00,738,2017-05-23 00:00:00+00:00
2017-05-24 00:00:00+00:00,762,2017-05-24 00:00:00+00:00
2017-05-25 00:00:00+00:00,763,2017-05-25 00:00:00+00:00
2017-05-26 00:00:00+00:00,767,2017-05-26 00:00:00+00:00
2017-05-27 00:00:00+00:00,800,2017-05-27 00:00:00+00:00
2017-05-28 00:00:00+00:00,705,2017-05-28 00:00:00+00:00
2017-05-29 00:00:00+00:00,768,2017-05-29 00:00:00+00:00
2017-05-30 00:00:00+00:00,814,2017-05-30 00:00:00+00:00
2017-05-31 00:00:00+00:00,739,2017-05-31 00:00:00+00:00
2017-06-01 00:00:00+00:00,893,2017-06-01 00:00:00+00:00
2017-06-02 00:00:00+00:00,841,2017-06-02 00:00:00+00:00
2017-06-03 00:00:00+00:00,823,2017-06-03 00:00:00+00:00
2017-06-04 00:00:00+00:00,820,2017-06-04 00:00:00+00:00
2017-06-05 00:00:00+00:00,737,2017-06-05 00:00:00+00:00
2017-06-06 00:00:00+00:00,826,2017-06-06 00:00:00+00:00
2017-06-07 00:00:00+00:00,787,2017-06-07 00:00:00+00:00
2017-06-08 00:00:00+00:00,769,2017-06-08 00:00:00+00:00
2017-06-09 00:00:00+00:00,816,2017-06-09 00:00:00+00:00
2017-06-10 00:00:00+00:00,785,2017-06-10 00:00:00+00:00
2017-06-11 00:00:00+00:00,813,2017-06-11 00:00:00+00:00
2017-06-12 00:00:00+00:00,742,2017-06-12 00:00:00+00:00
2017-06-13 00:00:00+00:00,808,2017-06-13 00:00:00+00:00
2017-06-14 00:00:00+00:00,769,2017-06-14 00:00:00+00:00
2017-06-15 00:00:00+00:00,823,2017-06-15 00:00:00+00:00
2017-06-16 00:00:00+00:00,835,2017-06-16 00:00:00+00:00
2017-06-17 00:00:00+00:00,826,2017-06-17 00:00:00+00:00
2017-06-18 00:00:00+00:00,786,2017-06-18 00:00:00+00:00
2017-06-19 00:00:00+00:00,745,2017-06-19 00:00:00+00:00
2017-06-20 00:00:00+00:00,802,2017-06-20 00:00:00+00:00
2017-06-21 00:00:00+00:00,786,2017-06-21 00:00:00+00:00
2017-06-22 00:00:00+00:00,819,2017-06-22 00:00:00+00:00
2017-06-23 00:00:00+00:00,777,2017-06-23 00:00:00+00:00
2017-06-24 00:00:00+00:00,819,2017-06-24 00:00:00+00:00
2017-06-25 00:00:00+00:00,797,2017-06-25 00:00:00+00:00
2017-06-26 00:00:00+00:00,787,2017-06-26 00:00:00+00:00
2017-06-27 00:00:00+00:00,772,2017-06-27 00:00:00+00:00
2017-06-28 00:00:00+00:00,707,2017-06-28 00:00:00+00:00
2017-06-29 00:00:00+00:00,776,2017-06-29 00:00:00+00:00
2017-06-30 00:00:00+00:00,778,2017-06-30 00:00:00+00:00
2017-07-01 00:00:00+00:00,934,2017-07-01 00:00:00+00:00
2017-07-02 00:00:00+00:00,780,2017-07-02 00:00:00+00:00
2017-07-03 00:00:00+00:00,863,2017-07-03 00:00:00+00:00
2017-07-04 00:00:00+00:00,796,2017-07-04 00:00:00+00:00
2017-07-05 00:00:00+00:00,859,2017-07-05 00:00:00+00:00
2017-07-06 00:00:00+00:00,781,2017-07-06 00:00:00+00:00
2017-07-07 00:00:00+00:00,758,2017-07-07 00:00:00+00:00
2017-07-08 00:00:00+00:00,759,2017-07-08 00:00:00+00:00
2017-07-09 00:00:00+00:00,822,2017-07-09 00:00:00+00:00
2017-07-10 00:00:00+00:00,779,2017-07-10 00:00:00+00:00
2017-07-11 00:00:00+00:00,769,2017-07-11 00:00:00+00:00
2017-07-12 00:00:00+00:00,691,2017-07-12 00:00:00+00:00
2017-07-13 00:00:00+00:00,819,2017-07-13 00:00:00+00:00
2017-07-14 00:00:00+00:00,798,2017-07-14 00:00:00+00:00
2017-07-15 00:00:00+00:00,889,2017-07-15 00:00:00+00:00
2017-07-16 00:00:00+00:00,812,2017-07-16 00:00:00+00:00
2017-07-17 00:00:00+00:00,846,2017-07-17 00:00:00+00:00
2017-07-18 00:00:00+00:00,792,2017-07-18 00:00:00+00:00
2017-07-19 00:00:00+00:00,768,2017-07-19 00:00:00+00:00
2017-07-20 00:00:00+00:00,761,2017-07-20 00:00:00+00:00
2017-07-21 00:00:00+00:00,759,2017-07-21 00:00:00+00:00
2017-07-22 00:00:00+00:00,755,2017-07-22 00:00:00+00:00
2017-07-23 00:00:00+00:00,842,2017-07-23 00:00:00+00:00
2017-07-24 00:00:00+00:00,782,2017-07-24 00:00:00+00:00
2017-07-25 00:00:00+00:00,850,2017-07-25 00:00:00+00:00
2017-07-26 00:00:00+00:00,752,2017-07-26 00:00:00+00:00
2017-07-27 00:00:00+00:00,790,2017-07-27 00:00:00+00:00
2017-07-28 00:00:00+00:00,851,2017-07-28 00:00:00+00:00
2017-07-29 00:00:00+00:00,800,2017-07-29 00:00:00+00:00
2017-07-30 00:00:00+00:00,818,2017-07-30 00:00:00+00:00
2017-07-31 00:00:00+00:00,794,2017-07-31 00:00:00+00:00
2017-08-01 00:00:00+00:00,960,2017-08-01 00:00:00+00:00
2017-08-02 00:00:00+00:00,774,2017-08-02 00:00:00+00:00
2017-08-03 00:00:00+00:00,849,2017-08-03 00:00:00+00:00
2017-08-04 00:00:00+00:00,924,2017-08-04 00:00:00+00:00
2017-08-05 00:00:00+00:00,928,2017-08-05 00:00:00+00:00
2017-08-06 00:00:00+00:00,865,2017-08-06 00:00:00+00:00
2017-08-07 00:00:00+00:00,773,2017-08-07 00:00:00+00:00
2017-08-08 00:00:00+00:00,768,2017-08-08 00:00:00+00:00
2017-08-09 00:00:00+00:00,769,2017-08-09 00:00:00+00:00
2017-08-10 00:00:00+00:00,790,2017-08-10 00:00:00+00:00
2017-08-11 00:00:00+00:00,765,2017-08-11 00:00:00+00:00
2017-08-12 00:00:00+00:00,813,2017-08-12 00:00:00+00:00
2017-08-13 00:00:00+00:00,730,2017-08-13 00:00:00+00:00
2017-08-14 00:00:00+00:00,815,2017-08-14 00:00:00+00:00
2017-08-15 00:00:00+00:00,795,2017-08-15 00:00:00+00:00
2017-08-16 00:00:00+00:00,795,2017-08-16 00:00:00+00:00
2017-08-17 00:00:00+00:00,768,2017-08-17 00:00:00+00:00
2017-08-18 00:00:00+00:00,859,2017-08-18 00:00:00+00:00
2017-08-19 00:00:00+00:00,892,2017-08-19 00:00:00+00:00
2017-08-20 00:00:00+00:00,776,2017-08-20 00:00:00+00:00
2017-08-21 00:00:00+00:00,754,2017-08-21 00:00:00+00:00
2017-08-22 00:00:00+00:00,780,2017-08-22 00:00:00+00:00
2017-08-23 00:00:00+00:00,747,2017-08-23 00:00:00+00:00
2017-08-24 00:00:00+00:00,801,2017-08-24 00:00:00+00:00
2017-08-25 00:00:00+00:00,772,2017-08-25 00:00:00+00:00
2017-08-26 00:00:00+00:00,779,2017-08-26 00:00:00+00:00
2017-08-27 00:00:00+00:00,756,2017-08-27 00:00:00+00:00
2017-08-28 00:00:00+00:00,688,2017-08-28 00:00:00+00:00
2017-08-29 00:00:00+00:00,724,2017-08-29 00:00:00+00:00
2017-08-30 00:00:00+00:00,788,2017-08-30 00:00:00+00:00
2017-08-31 00:00:00+00:00,736,2017-08-31 00:00:00+00:00
2017-09-01 00:00:00+00:00,919,2017-09-01 00:00:00+00:00
2017-09-02 00:00:00+00:00,771,2017-09-02 00:00:00+00:00
2017-09-03 00:00:00+00:00,757,2017-09-03 00:00:00+00:00
2017-09-04 00:00:00+00:00,716,2017-09-04 00:00:00+00:00
2017-09-05 00:00:00+00:00,704,2017-09-05 00:00:00+00:00
2017-09-06 00:00:00+00:00,648,2017-09-06 00:00:00+00:00
